timestamp,open,high,low,close,volume
1582833600000,8915.34,8917.66,8865.18,8883.71,1390.454013
1582837200000,8883.6,8900.0,8735.63,8761.24,3306.089861
1582840800000,8761.27,8831.09,8650.0,8794.74,4186.798635
1582844400000,8796.8,8825.33,8755.2,8823.21,1947.131411
1582848000000,8823.25,8900.0,8784.01,8856.05,2289.889458
1582851600000,8856.15,8900.0,8811.2,8893.6,1148.651113
1582855200000,8893.62,8897.8,8842.28,8868.43,1029.412933
1582858800000,8868.15,8887.68,8829.44,8837.51,1233.240308
1582862400000,8837.0,8860.0,8816.52,8827.37,897.598038
1582866000000,8825.09,8830.05,8777.36,8782.61,1831.399864
1582869600000,8782.74,8802.99,8760.0,8777.83,1611.916626
1582873200000,8777.27,8785.81,8695.1,8728.74,2720.240236
1582876800000,8728.39,8779.55,8700.0,8701.91,2325.283751
1582880400000,8701.91,8734.71,8578.41,8604.5,5924.737137
1582884000000,8606.31,8652.23,8541.1,8589.7,4596.834871
1582887600000,8590.96,8638.4,8559.0,8585.96,2341.916492
1582891200000,8586.43,8600.0,8445.0,8525.0,6838.705645
1582894800000,8525.01,8707.43,8495.01,8660.44,5800.977975
1582898400000,8660.58,8684.93,8563.73,8664.28,3840.986337
1582902000000,8663.5,8724.64,8625.0,8715.94,2985.72762
1582905600000,8715.0,8738.0,8630.02,8638.32,3132.261673
1582909200000,8638.11,8640.0,8485.0,8570.88,6945.479249
1582912800000,8570.88,8598.66,8505.5,8539.71,2824.287281
1582916400000,8539.72,8600.0,8520.0,8577.21,1758.73018
1582920000000,8577.21,8707.0,8567.97,8614.39,3345.779017
1582923600000,8614.15,8691.96,8610.07,8656.74,1374.053599
1582927200000,8656.74,8780.42,8654.77,8777.94,2125.80079
1582930800000,8779.12,8799.0,8670.79,8692.91,2231.298784
1582934400000,8690.8,8773.17,8690.0,8719.95,1468.795881
1582938000000,8719.04,8734.37,8656.0,8675.77,1267.410839
1582941600000,8675.0,8725.67,8671.01,8706.95,1270.06104
1582945200000,8706.96,8730.0,8675.37,8714.73,948.576237
1582948800000,8714.53,8755.0,8714.5,8741.79,965.43865
1582952400000,8741.79,8768.0,8729.81,8768.0,1146.212675
1582956000000,8767.99,8790.0,8696.42,8708.78,2761.437144
1582959600000,8708.64,8755.0,8699.97,8745.81,1482.706034
1582963200000,8745.82,8763.71,8720.0,8749.03,1023.985695
1582966800000,8749.21,8749.81,8673.53,8686.84,1614.095912
1582970400000,8687.19,8722.6,8623.4,8630.29,1738.837569
1582974000000,8630.29,8712.99,8600.0,8696.98,2327.852773
1582977600000,8696.95,8698.87,8649.2,8661.52,1709.721312
1582981200000,8661.77,8662.44,8604.27,8634.09,1595.472919
1582984800000,8634.42,8639.48,8572.22,8622.47,2384.744922
1582988400000,8622.67,8672.51,8585.44,8650.0,2588.10237
1582992000000,8650.0,8662.74,8600.0,8604.29,2354.434065
1582995600000,8603.58,8652.54,8591.47,8651.7,1190.798839
1582999200000,8651.76,8676.0,8631.83,8663.73,1191.836303
1583002800000,8664.29,8674.0,8630.5,8671.41,864.099022
1583006400000,8670.64,8671.61,8640.0,8654.96,699.147632
1583010000000,8654.95,8663.22,8610.02,8634.58,1112.708862
1583013600000,8633.26,8637.64,8592.99,8634.65,1034.669186
1583017200000,8634.94,8659.96,8523.55,8523.61,2007.037154
1583020800000,8523.61,8613.57,8511.11,8547.25,1952.74052
1583024400000,8546.65,8649.0,8514.06,8639.28,1901.273287
1583028000000,8640.23,8675.0,8617.73,8630.86,1271.182357
1583031600000,8631.94,8665.86,8616.45,8620.36,933.691818
1583035200000,8620.17,8634.73,8560.45,8580.73,1387.244217
1583038800000,8580.72,8592.8,8538.0,8586.83,1510.933361
1583042400000,8586.5,8588.01,8521.0,8543.48,1218.853012
1583046000000,8543.57,8567.37,8520.58,8541.16,1320.002307
1583049600000,8541.15,8594.87,8518.0,8532.0,1596.612721
1583053200000,8531.29,8589.93,8522.0,8539.63,1234.636551
1583056800000,8540.08,8585.75,8539.64,8570.43,921.768788
1583060400000,8570.43,8650.0,8550.34,8648.37,1814.296021
1583064000000,8647.42,8750.0,8558.0,8575.0,4473.417801
1583067600000,8574.67,8625.29,8535.24,8609.34,2293.276319
1583071200000,8609.69,8629.31,8555.15,8565.0,1532.344713
1583074800000,8564.78,8599.95,8542.45,8557.8,1514.438316
1583078400000,8557.8,8582.73,8454.57,8522.3,3807.585449
1583082000000,8523.13,8529.97,8460.9,8500.0,2099.887833
1583085600000,8499.87,8512.1,8456.22,8457.63,1747.907014
1583089200000,8458.03,8571.86,8411.0,8542.2,3865.899608
1583092800000,8541.22,8565.24,8488.0,8492.2,1420.359954
1583096400000,8492.21,8540.09,8470.0,8526.44,1493.865999
1583100000000,8526.41,8583.0,8516.0,8561.75,1258.888126
1583103600000,8561.56,8591.82,8530.07,8531.88,1321.095687
1583107200000,8530.3,8572.22,8498.0,8558.04,2008.746106
1583110800000,8559.3,8572.54,8518.5,8560.4,1289.000064
1583114400000,8560.28,8651.9,8556.82,8626.06,2749.421041
1583118000000,8625.2,8648.63,8601.01,8601.99,1346.623525
1583121600000,8601.99,8645.0,8596.36,8643.24,2091.026834
1583125200000,8643.32,8663.43,8620.24,8658.0,2166.518151
1583128800000,8658.01,8699.5,8624.56,8624.89,3073.655854
1583132400000,8624.78,8650.0,8602.48,8625.39,2067.240708
1583136000000,8625.39,8671.37,8619.63,8665.07,1634.007246
1583139600000,8666.05,8712.66,8652.82,8697.04,2994.750176
1583143200000,8697.04,8774.0,8694.75,8722.1,4137.671824
1583146800000,8722.05,8776.98,8651.0,8758.35,3390.881786
1583150400000,8758.39,8783.0,8718.95,8753.44,2539.308033
1583154000000,8753.44,8854.7,8753.27,8829.41,4090.869839
1583157600000,8828.96,8885.0,8810.25,8814.89,4052.77283
1583161200000,8814.4,8855.0,8773.0,8829.21,3131.889237
1583164800000,8829.21,8875.0,8818.66,8858.58,2881.648032
1583168400000,8858.4,8917.99,8851.09,8868.33,3558.401059
1583172000000,8868.26,8890.0,8837.0,8859.99,2279.373255
1583175600000,8859.99,8885.0,8823.0,8883.12,1527.500417
1583179200000,8882.88,8884.98,8850.0,8882.24,1695.720882
1583182800000,8882.23,8940.22,8880.77,8935.09,2222.110694
1583186400000,8935.75,8965.75,8909.52,8910.84,1648.695143
1583190000000,8911.61,8916.86,8877.0,8915.24,1823.484994
1583193600000,8911.18,8919.65,8813.82,8840.14,2461.452481
1583197200000,8840.15,8861.29,8815.0,8815.77,1384.665186
1583200800000,8815.77,8866.35,8804.16,8864.99,1751.401117
1583204400000,8864.99,8887.55,8846.0,8866.6,1101.855443
1583208000000,8865.9,8867.89,8825.08,8841.33,1233.480242
1583211600000,8841.0,8856.0,8812.0,8850.49,1175.155899
1583215200000,8850.49,8853.72,8780.0,8783.83,1959.722318
1583218800000,8783.92,8785.98,8746.42,8756.08,2604.979784
1583222400000,8755.64,8791.87,8735.37,8772.22,2102.75527
1583226000000,8772.16,8825.33,8752.5,8821.09,2394.588892
1583229600000,8822.11,8865.0,8800.0,8829.04,2552.134054
1583233200000,8829.46,8866.96,8819.0,8858.22,1804.953089
1583236800000,8858.45,8898.74,8763.0,8788.59,3474.849124
1583240400000,8786.16,8802.71,8760.83,8798.14,2291.056068
1583244000000,8798.14,8798.14,8703.01,8736.43,3596.766595
1583247600000,8736.46,8884.86,8675.45,8753.01,7892.206582
1583251200000,8753.01,8781.25,8651.0,8698.95,4241.724276
1583254800000,8698.95,8732.3,8683.19,8718.99,2030.453367
1583258400000,8718.99,8728.0,8683.11,8717.89,1740.722089
1583262000000,8717.89,8722.46,8670.0,8713.97,1953.05827
1583265600000,8714.11,8725.0,8683.24,8704.78,1417.022051
1583269200000,8704.77,8744.0,8703.01,8733.13,1286.840771
1583272800000,8733.28,8790.0,8724.75,8779.98,1460.964162
1583276400000,8780.18,8789.4,8752.0,8760.07,1242.190152
1583280000000,8760.07,8786.87,8728.0,8781.25,1447.979645
1583283600000,8781.37,8821.0,8776.95,8793.95,1990.631715
1583287200000,8793.7,8834.92,8791.57,8812.35,1760.9063
1583290800000,8809.93,8835.01,8783.04,8790.18,1719.092513
1583294400000,8788.99,8836.0,8783.0,8825.35,1710.157258
1583298000000,8824.6,8847.99,8803.96,8839.75,1583.113306
1583301600000,8839.97,8848.29,8774.58,8787.02,2061.892469
1583305200000,8786.62,8826.85,8786.06,8816.27,1434.888002
1583308800000,8816.32,8829.4,8792.91,8818.86,1604.605764
1583312400000,8818.4,8820.68,8785.0,8795.06,254.392569
1583319600000,8795.06,8795.06,8694.07,8717.12,1740.426171
1583323200000,8717.21,8755.0,8702.29,8731.18,2460.29047
1583326800000,8732.49,8761.77,8719.65,8756.45,1849.762684
1583330400000,8756.13,8782.31,8681.0,8722.75,3105.365028
1583334000000,8723.94,8762.34,8660.0,8700.0,3487.215877
1583337600000,8700.0,8723.87,8670.0,8715.5,2179.949043
1583341200000,8715.15,8735.36,8687.56,8723.0,1331.870517
1583344800000,8723.0,8738.13,8665.0,8718.28,1663.969889
1583348400000,8719.14,8746.0,8709.27,8739.58,1146.029411
1583352000000,8738.94,8739.53,8688.03,8702.85,1243.292165
1583355600000,8702.42,8730.0,8690.09,8724.52,1008.651009
1583359200000,8723.9,8747.84,8719.64,8744.35,882.097646
1583362800000,8745.13,8761.52,8734.96,8750.87,1029.903127
1583366400000,8750.99,8879.5,8746.54,8859.71,4645.80398
1583370000000,8859.91,8884.4,8832.89,8873.42,2652.942097
1583373600000,8872.58,8941.53,8855.0,8919.89,3047.337465
1583377200000,8919.87,8938.0,8866.05,8869.82,2218.893325
1583380800000,8869.68,8910.96,8862.0,8891.46,1769.723949
1583384400000,8891.46,8934.0,8886.64,8922.37,1404.037372
1583388000000,8922.31,8942.0,8897.19,8922.99,1742.999911
1583391600000,8923.0,8930.0,8880.0,8895.05,1786.656793
1583395200000,8895.24,8922.62,8891.36,8922.61,1477.947147
1583398800000,8922.17,9097.86,8910.0,9080.12,5790.667124
1583402400000,9080.08,9098.0,9043.02,9086.41,2684.893343
1583406000000,9086.36,9122.62,9064.01,9100.89,3494.975152
1583409600000,9100.59,9136.63,9075.0,9075.0,2991.598767
1583413200000,9075.0,9090.22,9050.96,9081.95,2259.078738
1583416800000,9080.9,9096.15,9021.34,9023.01,2585.911494
1583420400000,9023.3,9090.0,9011.98,9085.48,2245.387911
1583424000000,9085.52,9119.86,9062.76,9083.37,2195.852567
1583427600000,9083.37,9122.99,9063.49,9093.78,2245.624746
1583431200000,9094.09,9118.05,9075.93,9110.6,1832.700796
1583434800000,9110.6,9150.9,9085.53,9150.9,1368.210794
1583438400000,9150.8,9159.42,9071.0,9110.53,2221.004186
1583442000000,9110.54,9130.0,9091.04,9100.04,1427.756125
1583445600000,9100.27,9112.22,9060.0,9061.89,1444.504156
1583449200000,9061.88,9081.25,9015.0,9054.68,2667.358417
1583452800000,9054.64,9068.51,8985.5,8990.0,2858.565209
1583456400000,8990.02,9040.0,8988.0,9020.0,1641.87629
1583460000000,9020.0,9081.94,9013.84,9052.12,1617.746428
1583463600000,9052.41,9068.79,9031.16,9033.59,1031.654198
1583467200000,9032.87,9060.32,9013.05,9046.75,983.138894
1583470800000,9046.75,9114.0,9042.07,9107.86,2275.522003
1583474400000,9107.86,9119.84,9087.02,9096.05,1627.907562
1583478000000,9096.05,9138.31,9090.0,9100.91,2185.464106
1583481600000,9101.62,9116.99,9070.0,9114.71,2073.219863
1583485200000,9114.76,9127.97,9098.0,9111.67,1804.709278
1583488800000,9111.84,9152.1,9090.0,9143.48,2598.350723
1583492400000,9143.97,9170.0,9116.8,9127.92,2446.740864
1583496000000,9129.12,9130.29,9090.0,9109.53,2476.491957
1583499600000,9109.53,9121.13,9042.0,9060.87,2499.283389
1583503200000,9060.97,9100.0,9045.44,9071.03,1849.838251
1583506800000,9071.07,9084.35,9000.0,9001.4,2776.394861
1583510400000,9001.7,9065.93,9000.0,9051.45,2562.872197
1583514000000,9051.45,9082.95,9050.2,9073.75,1492.822058
1583517600000,9073.74,9082.5,9057.12,9064.72,1165.789116
1583521200000,9064.98,9101.35,9059.66,9085.12,1047.064254
1583524800000,9084.62,9108.23,9083.48,9097.88,932.113286
1583528400000,9098.17,9119.56,9097.31,9114.78,982.540325
1583532000000,9113.98,9120.0,9058.3,9103.89,1394.048439
1583535600000,9103.22,9137.5,9099.37,9131.88,1458.794493
1583539200000,9130.89,9143.55,9102.54,9118.06,1362.766884
1583542800000,9119.0,9124.37,9075.01,9092.5,1192.454801
1583546400000,9093.72,9105.55,9073.03,9097.51,808.755053
1583550000000,9097.35,9114.77,9082.53,9089.95,648.327693
1583553600000,9089.57,9107.25,9058.33,9071.02,1130.369551
1583557200000,9071.03,9082.56,9058.61,9075.76,1446.491331
1583560800000,9075.92,9096.01,9065.01,9067.82,1157.743602
1583564400000,9067.83,9090.76,9050.0,9085.23,1741.215222
1583568000000,9085.23,9109.35,9078.06,9104.36,1913.056519
1583571600000,9104.13,9114.04,9089.63,9111.73,1528.192591
1583575200000,9111.64,9116.97,9092.0,9097.79,1625.441985
1583578800000,9097.84,9104.78,9072.65,9089.0,1555.221003
1583582400000,9089.0,9135.94,9077.77,9079.91,2593.641647
1583586000000,9079.87,9105.46,9069.3,9087.79,1375.036157
1583589600000,9087.71,9114.55,9082.06,9113.66,1225.189149
1583593200000,9114.51,9120.29,9097.41,9113.61,1442.742259
1583596800000,9113.46,9188.0,9014.59,9038.91,6271.003545
1583600400000,9038.86,9041.0,8859.0,8925.0,6945.769563
1583604000000,8925.0,8925.0,8835.0,8876.63,3828.421156
1583607600000,8877.18,8894.25,8854.0,8884.79,1360.568268
1583611200000,8884.91,8893.6,8853.93,8877.4,1202.116838
1583614800000,8878.02,8888.84,8865.02,8877.92,903.708399
1583618400000,8878.32,8919.0,8872.48,8908.28,1071.755916
1583622000000,8909.09,8912.56,8867.5,8886.66,1092.215393
1583625600000,8885.25,8886.76,8710.0,8785.43,4787.86574
1583629200000,8785.45,8788.98,8747.74,8759.79,1503.243694
1583632800000,8759.61,8774.99,8714.61,8721.7,1542.410376
1583636400000,8721.81,8755.95,8695.73,8747.58,1759.170368
1583640000000,8746.92,8750.02,8725.0,8733.39,1232.606254
1583643600000,8733.41,8742.41,8716.0,8717.47,1214.834887
1583647200000,8717.77,8730.0,8701.0,8725.11,2087.551813
1583650800000,8725.11,8754.99,8724.73,8740.29,1470.156822
1583654400000,8740.59,8741.67,8715.02,8725.58,1414.039698
1583658000000,8726.3,8744.0,8706.0,8712.74,1207.260602
1583661600000,8710.39,8744.0,8670.0,8736.11,3811.009754
1583665200000,8736.1,8752.36,8719.0,8741.53,1433.316773
1583668800000,8741.3,8747.43,8626.98,8679.72,3497.97713
1583672400000,8679.72,8694.71,8628.44,8651.4,3225.82289
1583676000000,8652.29,8672.52,8562.0,8576.55,3906.799068
1583679600000,8576.55,8605.62,8321.0,8400.83,9661.771902
1583683200000,8400.85,8403.0,8149.27,8280.11,10832.295758
1583686800000,8280.11,8354.99,8245.1,8309.91,5047.178587
1583690400000,8309.9,8318.73,8270.0,8294.92,2180.621455
1583694000000,8294.87,8301.28,8260.03,8280.11,2567.459675
1583697600000,8281.51,8300.0,8260.47,8260.72,1474.990263
1583701200000,8261.02,8280.0,8200.01,8247.74,1887.212288
1583704800000,8247.94,8277.75,8155.0,8157.47,3052.119723
1583708400000,8157.9,8246.43,8000.0,8033.31,6739.599646
1583712000000,8034.76,8179.31,8011.1,8081.54,5042.830209
1583715600000,8081.54,8132.83,8037.27,8084.93,2961.030196
1583719200000,8085.0,8095.19,8022.01,8023.42,2460.093997
1583722800000,8022.92,8100.0,7970.0,8063.52,4088.057619
1583726400000,8063.52,8066.39,7805.02,7851.32,8438.595894
1583730000000,7852.45,7967.3,7675.28,7932.05,12017.878031
1583733600000,7932.18,8002.0,7851.0,7883.49,5558.535008
1583737200000,7883.42,7940.0,7879.91,7899.71,2894.937975
1583740800000,7899.72,7991.08,7896.21,7973.7,4019.949318
1583744400000,7974.1,7975.15,7868.68,7888.54,4425.690225
1583748000000,7888.54,7929.22,7880.0,7887.63,3095.395867
1583751600000,7887.68,7888.18,7760.0,7804.92,6740.074843
1583755200000,7803.64,7946.0,7768.52,7881.45,6805.538554
1583758800000,7880.64,7891.0,7706.38,7803.09,8057.222583
1583762400000,7803.11,7841.67,7702.0,7722.5,5838.783652
1583766000000,7723.29,7776.33,7632.01,7765.32,9920.840902
1583769600000,7765.32,7878.99,7689.0,7790.26,6537.209318
1583773200000,7790.28,7796.6,7709.05,7734.35,4401.014487
1583776800000,7736.1,7784.47,7726.03,7753.54,2666.024041
1583780400000,7753.66,7903.52,7748.26,7842.03,2949.899925
1583784000000,7842.04,7888.98,7791.4,7855.82,2560.227237
1583787600000,7855.87,7881.18,7820.0,7829.82,1282.892282
1583791200000,7830.38,7899.0,7826.11,7875.13,1701.598747
1583794800000,7875.13,7947.57,7843.52,7929.87,2504.542358
1583798400000,7929.87,7950.21,7894.72,7937.3,2105.487774
1583802000000,7937.58,7969.87,7892.18,7905.52,2149.553629
1583805600000,7905.52,7926.92,7850.0,7855.56,2181.704852
1583809200000,7855.65,7918.47,7854.49,7907.16,1767.634393
1583812800000,7908.29,7948.35,7905.07,7929.13,2523.482743
1583816400000,7929.12,7952.65,7906.67,7934.44,2507.401534
1583820000000,7934.44,7952.29,7914.15,7918.13,2739.795817
1583823600000,7918.19,7918.19,7866.04,7900.14,3366.63978
1583827200000,7900.89,7930.0,7888.36,7904.21,2115.378784
1583830800000,7904.26,7908.55,7875.0,7887.79,2430.531375
1583834400000,7887.74,8067.03,7881.18,8036.91,7033.675076
1583838000000,8038.23,8114.1,8032.8,8065.02,5539.950042
1583841600000,8064.83,8144.93,8060.06,8133.82,4081.518672
1583845200000,8133.62,8149.0,8017.04,8059.03,5127.476511
1583848800000,8059.03,8107.05,8021.05,8040.88,3498.537281
1583852400000,8040.85,8040.99,7739.97,7767.28,10207.987992
1583856000000,7766.29,7860.0,7728.01,7843.55,5524.890041
1583859600000,7843.06,7910.19,7821.58,7869.9,4208.895185
1583863200000,7869.88,7893.15,7801.0,7865.51,3212.115482
1583866800000,7865.65,7985.0,7847.45,7978.8,3366.463372
1583870400000,7978.94,8029.06,7892.62,7990.11,3713.098487
1583874000000,7990.75,8038.11,7941.9,7968.97,2318.513958
1583877600000,7967.46,8015.0,7944.78,7961.85,2113.831802
1583881200000,7961.77,7964.3,7869.79,7894.56,2948.879293
1583884800000,7894.57,7954.96,7865.01,7940.48,1549.713178
1583888400000,7940.48,7965.49,7897.96,7924.39,2055.311254
1583892000000,7924.5,7944.48,7885.46,7898.3,1517.47544
1583895600000,7898.75,7939.0,7878.19,7924.78,1884.655756
1583899200000,7923.8,7943.42,7896.27,7902.26,1356.165617
1583902800000,7902.27,7918.02,7826.41,7851.4,2608.004297
1583906400000,7851.58,7878.6,7813.0,7823.99,2392.597751
1583910000000,7823.99,7875.0,7815.51,7860.93,2432.112611
1583913600000,7861.62,7921.12,7781.0,7824.44,5718.999043
1583917200000,7824.39,7839.92,7798.45,7816.98,2717.680133
1583920800000,7816.84,7850.0,7750.0,7837.86,5565.447763
1583924400000,7837.86,7859.97,7801.0,7821.86,2031.990564
1583928000000,7821.68,7855.28,7802.0,7840.86,2565.395202
1583931600000,7840.9,7895.87,7831.79,7848.55,2745.389849
1583935200000,7848.49,7859.35,7777.77,7796.06,3433.034807
1583938800000,7796.05,7823.4,7736.0,7778.76,4142.23473
1583942400000,7778.76,7821.04,7750.58,7766.45,4056.354287
1583946000000,7766.45,7768.54,7647.05,7671.97,7056.200547
1583949600000,7671.2,7813.67,7590.0,7792.61,10175.499601
1583953200000,7791.86,7843.0,7750.0,7828.23,4022.529669
1583956800000,7828.23,7875.29,7817.03,7860.29,2376.00665
1583960400000,7860.28,7875.0,7798.13,7808.44,1816.636263
1583964000000,7807.62,7980.0,7801.07,7948.4,3363.425749
1583967600000,7948.61,7974.84,7909.01,7934.52,2359.550411
1583971200000,7934.58,7966.17,7897.63,7913.42,1772.473459
1583974800000,7913.83,7938.28,7685.0,7713.27,4711.918662
1583978400000,7712.13,7768.75,7558.0,7644.97,7681.265361
1583982000000,7645.36,7700.1,7600.0,7662.73,3873.696996
1583985600000,7662.11,7662.8,7567.0,7624.3,5435.935233
1583989200000,7622.27,7657.32,7596.61,7646.95,2351.457478
1583992800000,7647.37,7649.94,7443.58,7494.17,7706.342647
1583996400000,7494.17,7500.0,7342.43,7392.13,8059.574417
1584000000000,7392.12,7466.0,7310.0,7377.64,6583.236277
1584003600000,7378.84,7391.51,7340.0,7354.21,3622.784029
1584007200000,7354.99,7367.03,5550.0,6014.9,28792.65613
1584010800000,6014.9,6466.0,5750.0,6067.01,26427.576403
1584014400000,6064.27,6307.59,5900.0,6028.1,18013.68913
1584018000000,6028.22,6105.0,5734.69,5994.03,14893.077089
1584021600000,5995.93,6201.0,5900.0,6094.19,13801.78566
1584025200000,6090.48,6150.0,6018.02,6132.13,7856.651086
1584028800000,6132.13,6187.41,5947.72,6088.59,9297.49684
1584032400000,6088.59,6229.97,6063.99,6114.61,8343.860533
1584036000000,6113.2,6150.0,5965.84,5985.61,5389.560168
1584039600000,5985.62,6095.08,5974.92,6037.45,4024.703003
1584043200000,6036.28,6059.99,5617.85,5743.43,13593.384537
1584046800000,5743.7,5890.34,5565.0,5819.97,10708.062403
1584050400000,5819.12,5965.71,5720.0,5802.7,8612.070357
1584054000000,5800.27,5802.3,4410.0,4800.0,39952.350755
1584057600000,4800.01,5049.0,4521.0,4654.72,28100.097942
1584061200000,4656.71,4769.57,4082.0,4130.64,23916.856575
1584064800000,4131.23,5276.97,3782.13,4848.71,41434.059072
1584068400000,4848.7,5523.23,4808.42,5167.26,24680.067351
1584072000000,5159.09,5181.0,4674.0,4774.48,13631.519755
1584075600000,4771.5,5200.0,4759.45,4956.52,14370.861433
1584079200000,4959.16,5245.0,4858.0,5199.98,12093.431843
1584082800000,5199.83,5444.0,5025.0,5385.87,11890.038859
1584086400000,5386.11,5600.0,5126.0,5276.38,16157.921186
1584090000000,5279.21,5700.0,5268.56,5584.33,14483.531901
1584093600000,5589.52,5657.62,5420.0,5595.31,12182.240051
1584097200000,5595.59,5599.0,5266.0,5403.56,12832.6967
1584100800000,5403.56,5678.44,5355.47,5525.06,12106.80424
1584104400000,5529.32,5955.0,5462.0,5608.0,21139.34349
1584108000000,5608.65,5847.64,5300.0,5394.36,16497.11918
1584111600000,5395.87,5469.0,4920.0,5212.37,26614.425787
1584115200000,5207.63,5400.0,5035.0,5196.73,15843.864384
1584118800000,5196.77,5340.0,5101.2,5183.87,9597.736361
1584122400000,5184.81,5199.0,4807.0,4985.34,17472.587988
1584126000000,4981.96,5525.0,4863.23,5391.08,20750.447708
1584129600000,5397.16,5516.54,5187.39,5356.47,12423.320181
1584133200000,5356.86,5600.0,5356.47,5499.89,8516.573268
1584136800000,5499.89,5620.0,5444.96,5601.24,6643.845633
1584140400000,5603.36,5699.0,5437.93,5578.6,8822.282876
1584144000000,5576.05,5580.0,5394.86,5451.3,6714.860465
1584147600000,5452.1,5518.0,5322.02,5482.84,6242.94743
1584151200000,5482.84,5570.0,5394.01,5548.5,6079.578493
1584154800000,5547.39,5640.52,5515.67,5573.97,7336.21463
1584158400000,5573.67,5573.71,5400.0,5506.94,6556.159484
1584162000000,5506.53,5543.99,5417.0,5431.06,5518.881285
1584165600000,5431.02,5495.0,5371.76,5426.0,4968.628064
1584169200000,5426.94,5510.0,5400.0,5500.4,4067.489144
1584172800000,5500.61,5530.0,5266.66,5351.61,9464.654381
1584176400000,5351.61,5373.0,5192.0,5233.7,5419.035802
1584180000000,5232.68,5409.0,5173.0,5385.03,7834.355573
1584183600000,5385.03,5490.0,5350.0,5448.38,6066.382447
1584187200000,5448.23,5450.0,5286.79,5425.53,5528.296249
1584190800000,5423.24,5448.97,5268.82,5300.0,5545.238521
1584194400000,5300.84,5399.0,5279.73,5369.57,3693.027122
1584198000000,5369.56,5416.98,5301.0,5311.38,4634.882294
1584201600000,5310.96,5470.0,5256.0,5387.61,7913.086381
1584205200000,5388.2,5408.33,5345.27,5396.66,2619.629883
1584208800000,5397.5,5498.0,5382.49,5443.8,4779.156615
1584212400000,5443.63,5484.21,5375.73,5386.85,2654.885829
1584216000000,5386.84,5423.5,5292.24,5334.31,4533.743272
1584219600000,5336.83,5352.79,5280.0,5300.76,2699.326289
1584223200000,5302.58,5336.98,5195.32,5273.08,5390.187138
1584226800000,5273.08,5277.37,5055.13,5172.06,10649.489183
1584230400000,5172.48,5273.37,5093.1,5200.07,6622.555383
1584234000000,5203.07,5228.57,5140.0,5153.42,3801.633937
1584237600000,5152.59,5222.23,5146.58,5197.47,2941.038618
1584241200000,5197.29,5218.98,5165.0,5178.64,2221.677411
1584244800000,5178.64,5284.0,5178.64,5255.8,3369.298817
1584248400000,5256.45,5284.72,5217.74,5252.24,1792.826473
1584252000000,5251.95,5310.0,5250.0,5293.5,2255.98081
1584255600000,5293.41,5332.04,5240.95,5272.23,2737.665311
1584259200000,5272.35,5273.28,5216.02,5230.24,3140.469957
1584262800000,5233.05,5267.7,5213.16,5244.91,2594.974424
1584266400000,5244.91,5487.0,5235.51,5430.88,9637.892785
1584270000000,5431.22,5452.93,5385.0,5429.99,4050.096896
1584273600000,5430.0,5594.0,5280.0,5307.78,12252.228406
1584277200000,5307.71,5370.03,5294.13,5333.78,2951.800205
1584280800000,5333.78,5355.24,5221.0,5314.77,4813.64054
1584284400000,5314.47,5358.16,5290.98,5324.48,3171.329227
1584288000000,5324.92,5349.98,5260.0,5291.33,3747.991093
1584291600000,5292.1,5397.0,5288.24,5302.71,3521.495998
1584295200000,5302.78,5335.53,5275.0,5307.63,2336.060393
1584298800000,5307.62,5373.93,5292.0,5312.35,2993.432007
1584302400000,5312.33,5325.0,5160.0,5186.43,5748.761092
1584306000000,5186.43,5940.0,5181.58,5903.77,22376.049094
1584309600000,5906.85,5908.45,5285.0,5367.76,22974.081197
1584313200000,5369.01,5451.43,5320.0,5361.3,7863.16646
1584316800000,5360.33,5365.42,5188.0,5254.74,9872.949936
1584320400000,5254.83,5311.3,5215.54,5301.5,3413.008304
1584324000000,5301.01,5364.98,5288.46,5335.63,4448.196747
1584327600000,5335.63,5337.08,5250.0,5273.34,3043.244794
1584331200000,5272.23,5297.8,5220.0,5243.88,2897.889358
1584334800000,5244.83,5278.0,5128.76,5158.42,5282.985916
1584338400000,5158.31,5160.0,4879.0,5015.09,17667.377598
1584342000000,5017.5,5018.45,4778.0,4785.67,15281.149654
1584345600000,4789.99,4950.0,4777.0,4914.6,9734.070142
1584349200000,4915.45,4918.14,4800.0,4820.6,7474.757477
1584352800000,4820.07,4822.74,4444.0,4450.95,22781.490979
1584356400000,4452.85,4610.0,4442.12,4565.59,10307.979476
1584360000000,4565.63,4930.28,4545.0,4763.32,18250.339607
1584363600000,4762.25,4901.19,4500.0,4840.16,19021.252731
1584367200000,4840.16,5123.05,4729.98,4938.68,19323.544733
1584370800000,4937.43,5175.0,4917.91,5151.39,12007.517295
1584374400000,5144.53,5200.0,4960.69,5011.13,8742.054856
1584378000000,5011.13,5090.71,4983.63,5068.73,3941.62348
1584381600000,5067.41,5144.0,5019.0,5119.03,3993.489169
1584385200000,5119.12,5135.38,4828.0,4939.25,9657.708945
1584388800000,4942.5,5035.0,4820.0,4898.33,7084.107916
1584392400000,4896.61,4992.81,4850.77,4962.0,3180.742734
1584396000000,4962.01,5060.0,4850.0,4921.88,5755.610453
1584399600000,4921.88,5050.0,4900.51,5028.97,4113.83046
1584403200000,5028.86,5094.13,4921.45,5070.72,5537.797635
1584406800000,5070.81,5400.0,5050.3,5189.21,15212.282991
